ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Siedesalz, Paprika, Zwiebel, Pfeffer, Muskatblüte, Trennmittel Calciumsalze der Speisefettsäuren, Folsäure, Kaliumjodat","['Siedesalz', 'Paprika']",[],"The product appears to be safe for consumption. Siodized salt (sodium chloride) is a common seasoning and flavor enhancer that has been approved by the FDA as generally recognized as safe when used in food products, but it should still be consumed moderately due to its high sodium content which can lead to hypertension if ingested excessively. Paprika contains antioxidants such as vitamin C and carotenoids that may have health benefits.",Unknown,Unknown,Unknown
"65% aardappel, 27% zonnebloemolie, MELK, zuursel, stremsel, suiker, LACTOSE, zout, 1,1% uipoeder, Specerijen, natuurlijk aroma (bevat MELK), voedingszuur E330 DERPOEDER, 0,2% jalapeño peper.","['65% aardappel', 'zonnebloemolie']",[],"Overall, the product appears to be safe for consumption. However, individuals with lactose intolerance should exercise caution as LACTOSE is present in this ingredient.",Unknown,Unknown,Unknown
"Skimmed milk powder, maltodextrin, inulin, soya bean oil powder (milk), natural flavouring, thickeners (xanthan gum, sodium carboxymethyl cellulose), vitamin & minerals' (potassium phosphate, magnesium oxide, vitamin C, vitamin E, iron pyrophosphate, zinc sulphate, niacin, vitamin A, pantothenic acid, biotin, manganese sulphate, vitamin B12, potassium iodide, sodium selenite, folic acid, vitamin D, copper sulphate, vitamin B6, thiamin, riboflavin, vitamin K), milk protein, colour (beetroot red), salt, sweetener (sucralose). For allergens, see ingredients in bold. May contain traces of gluten, egg, peanuts and nuts. Strawberry flavour milkshake powder, meal replacement for weight control with sweetener. Slimfast One Victoria Square, Birmingham, 81 18D, UK Glanbia PLC, 4 Waterside, Citywest Business Campus, Dublin 24, Ireland 1.825kg e Ⓡ 5 055967 501003 &gt; S3 6059328 Po Cal Pho Mag Iron Zinc Coppe Manga Seleniu lodine Sodium $1 serving= Pack contains Contains natur","['skimmed milk powder', 'maltodextrin', 'soya bean oil powder (milk)', 'natural flavouring']",[],"<p>Overall, the ingredient list appears to be safe for consumption. However, it is important to note that this product may contain traces of gluten and allergens such as egg peanuts and nuts.</p>",Unknown,Unknown,Unknown
"Oignons 65 %, sucre de canne, caramel, vinaigre de vin rouge, vin blanc, vinaigre d'alcool, sel, gélifiant : pectine, poivre.","['Oignons', '65', '%']",[],Overall the ingredients seem to be safe for consumption.,Unknown,Unknown,Unknown
"pommes de terre 58%, huile de tournesol 35 %, assaisonnement poulet rôti [farine de riz, arôme, extrait de levure, viande de poulet en poudre, sel, fibre de riz, plantes aromatiques, ail déshydraté, huile de tournesol, antioxydant: extraits de romarin], sel.","['pommes de terre', 'huile de tournesol']",[],"Overall, this product appears to be safe for consumption. The ingredients are commonly used in food production and do not pose any significant health risks.",Unknown,Unknown,Unknown
"Infusion de thé vert bio 53% (eau minérale naturelle Contrex 52%, infusion intense de thé vert bio 0,96%), eau minérale naturelle Contrex 36%, eau, sucre de canne liquide bio 3%, acidifiant : acide citrique, arôme naturel de citron, arôme naturel de miel.","['Infusion intense de thé vert bio', 'eau minérale naturelle Contrex 36%']",[],"Overall, the ingredients in this product appear to be safe for consumption. However, it's important to note that excessive intake of caffeine and sugar can have negative health effects.",Unknown,Unknown,Unknown
"farine de blé,  huile de tournesol, sucre, oeuf, sorbitol, glycérol, poudre à lever (carbonates de sodium et acide tartrique, blanc d'oeuf, gluten de blé, sorbate de potassium, sel","['farine de blé', 'huile de tournesol']",[],"Overall the ingredients seem to be safe. However it's important for people with gluten intolerance or celiac disease to avoid 'gluten de blé'. Also, those who are allergic to eggs should not consume this product as it contains egg.",Unknown,Unknown,Unknown
"crème de _lait_ pasteurisée issues de l'Agriculture Biologique, ferments _lactiques_","['crème de lait', 'pasteurisé']",[],"Overall, the product appears to be safe for consumption. The use of pasteurization ensures that any harmful bacteria are killed and biologically sourced cream is a good source of healthy fats.",Unknown,Unknown,Unknown
"Schweinefleisch (72%), Champignons (15%), Trinkwasser, Speisesalz, Gewürze, Dextrose, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Konservierungsstoff: Natriumnitrit. Kann Spuren von Senf und Sellerie enthalten.","['Schweinefleisch', 'Champignons', 'Trinkwasser']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that there may still be trace amounts of allergens such as soy or wheat in some products.",Unknown,Unknown,Unknown
"Mild Cheddar cheese. NUTRITION Made using British and Irish milk. As sold Typical values Allergy Advice Contains milk. Energy Suitable for vegetarians Fat STORAGE Keep refrigerated. Once opened, consume within 1 week and by date shown. of which satura Carbohydrate of which sugar Fibre Protein Salt Best before: see front Referencetak of pack adult (8400KJ Tesco Stores Recycling",['Mild Cheddar cheese'],[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Proto whey protein blend (micro peptides from high-dh hydrolyzed whey protein [40% di and tripeptides], whey protein isolate, milk protein isolate), peanut butter (peanuts, palm oil, salt), palm oil, palm kernel oil, enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, peanut flour, fructose, natural flavors, corn fiber, soy lecithin, salt, stevia leaf extract, baking soda, ammonium bicarbonate.","['Proto whey protein blend', 'enriched flour']",[],"The ingredients seem to be generally safe for consumption, with the exception of peanut butter which may cause allergic reactions in some individuals. The presence of added sugars and salt should also be noted as they can contribute to high blood pressure if consumed excessively.",Unknown,Unknown,Unknown
"sirop de glucose; sucre; gélatine; dextrose,' acidifiant: acide citrique; jus de fruits concentrés: pomme, orange, citron, fraise, framboise, ananas; arôme; concentrés de fruits et de plantes: carthame, spiruline, pomme, kiwi, orange baie de sureau, citron, mangue, fruit de la passion, cassis, aronie, raisin; agents d'enrobage: cire d'abeille blanche et jaune, cire de carnauba","['sirop de glucose', 'gélatine']",[],"Overall the ingredients seem safe for consumption. However, it's important to note that excessive intake of sugar can lead to health issues such as obesity and tooth decay.",Unknown,Unknown,Unknown
"Semoule de _blé_ dur 29 %, eau, tomate 12 %, huile de colza, oignon 4 %, poivron vert 3,6 %, poivron rouge 3 %, raisin sec 3 % (raisin sec, huiles de colza et/ou de graine de coton en proportion variable), concombre 2,4 %, vinaigre d'alcool, huile d'olive vierge extra 2 %, sel, menthe 1 %, jus de citron à base de concentré, préparation de légumes déshydratés [extrait de légumes (carotte, oignon, poireau, céleri), sel, acide ascorbique, matière grasse _laitière_ anhydre, acide citrique, extrait de laurier, huile essentielle de laurier, extrait de thym], coriandre, acide ascorbique, poivre, fenouil 0,01 %, arôme naturel de menthe avec autres arômes naturels, gomme xanthane, curcuma.","['Semoule de blé dur', 'eau']",[],"Overall the product appears to be safe, with no harmful or potentially allergic ingredient found. However it's worth noting that some people may have an allergy towards colza oil which is present in this recipe.",Unknown,Unknown,Unknown
Cardamome moulue 100 %.,['Cardamom'],[],The ingredient appears to be safe for consumption.,Unknown,Unknown,Unknown
"maiz, azucar, extracto de malta, sal yodada","['maiz', 'azucar']",[],"The ingredients appear to be safe for consumption. However, it is important to note that excessive intake of sugar can lead to health issues such as obesity and diabetes.",Unknown,Unknown,Unknown
Eau - lentilles - haricots rouges - pois chiches - haricots blancs - haricots noirs - sel.   Traces de gluten et de soja.,"['Eau', 'lentilles']",[],"Overall, this product appears to be safe for consumption as long as individuals with gluten or soy allergies avoid it. Lentils are a good source of protein and fiber, while the various types of beans provide additional nutrients such as iron and potassium.",Unknown,Unknown,Unknown
"gelatina, maltodextrina, colágeno, acidulante ( ácido tartarico y ácido fumarico), goma arábiga, sabor natural fresa, endulcorante ( sucralosa), regulador de acidez ( citrato de sodio), color rojo No 40, vitamina C,","['gelatina', 'maltodextrina', 'colágeno']",[],"Overall the product seems safe to consume as all of its ingredients are commonly used in food products and have been approved for use by regulatory bodies. However, it is important to note that excessive consumption may lead to health issues such as high sugar intake from sucralosa or citric acid sensitivity.",Unknown,Unknown,Unknown
"Glucose syrup; sugar; dextrin water gelatine; humectant: sorbitol syrup; acid citric acid; fruit and plant concentrates apple, bilberry, blackcurrant, carrot, afavaring; glazing agent hibiscus; radish, safflower, spirulina beeswax; invert sugar syup","['glucose syrup', 'sugar', 'dextrin water gelatine']",[],"Overall, the ingredients in this product are generally safe for consumption. However, it is important to note that excessive intake of sugar and high-fructose corn syrup can lead to health problems such as obesity, diabetes, heart disease, and tooth decay.",Unknown,Unknown,Unknown
"Pflanzliche Fette (Palm, Kokos, in veränderlichen Gewichtsanteilen), Weizenmehl, Traubenzucker, Zucker, Kakaomasse, Kakaobutter, fettarmes Kakaopulver, Weizenstärke, Milchzucker, Hühnervolleipulver, Speisesalz, Emulgator (Lecithine (Soja)), Zimt, Gerstenmalzextrakt, natürliches Aroma, Backtriebmittel (Natriumcarbonate).","['Pflanzliche Fette', 'Weizenmehl', 'Traubenzucker', 'Zucker', 'Kakaomasse', 'Kakaobutter', 'fettarmes Kakaopulver']",[],"Overall, the ingredients seem to be safe for consumption. However, it's important to note that excessive intake of sugar and salt can lead to health problems such as obesity and high blood pressure.",Unknown,Unknown,Unknown
"Distilled water, guava pulp, white cane sugar, potassium benzoate, ascorbic acid.","['Distilled Water', 'Guava Pulp']",[],"Overall the product appears to be safe for consumption, with distilled water being a healthy ingredient and guava pulp providing nutritional benefits. Potassium benzoate is generally considered safe in small amounts but may cause allergic reactions or hyperactivity in some people.",Unknown,Unknown,Unknown
"Enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, oats, whole wheat flour, vegetable oil (canola oil or soybean oil), brown sugar, salt, sugar, yeast, vinegar, cultured wheat starch.","['Enriched wheat flour', 'water', 'oats']",[],No specific health concerns found for these ingredients.,Unknown,Unknown,Unknown
"Sirop de glucose, sucre, purée de pommes, stabilisant (glycérol), acidifiant (acide citrique), arômes naturels, colorants (anthocyanes, extrait de paprika).","['Sirop de glucose', 'sucre']",[],"Overall the product seems to be safe for consumption. However, it's important to note that excessive intake of sugar can lead to health issues like obesity and diabetes.",Unknown,Unknown,Unknown
